STATION,DATE,REPORT_TYPE,SOURCE,BackupElements,BackupElevation,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,Sunrise,Sunset,WindEquipmentChangeDate
72518014735,2016-06-26T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",55.0,78.0,46.0,30.13,29.82,64.0,8.4,13.0,8.1,0.0,90.0,65.0,180.0,23.0,0.00,0.0,0.0,170.0,16.0,419.0,1938.0,2006-09-08
72518014735,2016-06-27T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",59.0,76.0,63.0,29.98,29.68,65.0,10.9,11.0,5.9,0.0,84.0,68.0,180.0,25.0,T,0.0,0.0,170.0,18.0,419.0,1938.0,2006-09-08
72518014735,2016-06-28T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",65.0,75.0,80.0,29.9,29.59,68.0,9.5,10.0,4.7,0.0,83.0,66.0,300.0,28.0,0.25,0.0,0.0,300.0,21.0,420.0,1937.0,2006-09-08
72518014735,2016-06-29T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",59.0,71.0,66.0,29.89,29.57,64.0,7.5,6.0,0.5,0.0,81.0,60.0,280.0,24.0,0.04,0.0,0.0,290.0,20.0,420.0,1937.0,2006-09-08
72518014735,2016-06-30T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",54.0,71.0,54.0,29.99,29.67,61.0,3.9,6.0,0.3,0.0,84.0,57.0,230.0,19.0,0.00,0.0,0.0,250.0,15.0,421.0,1937.0,2006-09-08
72518014735,2016-07-01T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",60.0,72.0,72.0,29.9,29.61,64.0,7.7,7.0,1.2,0.0,85.0,58.0,190.0,32.0,1.37,0.0,T,190.0,24.0,421.0,1937.0,2006-09-08
72518014735,2016-07-02T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",50.0,65.0,58.0,29.96,29.62,57.0,12.0,0.0,-6.0,0.0,76.0,54.0,270.0,34.0,0.00,0.0,0.0,280.0,25.0,422.0,1937.0,2006-09-08
72518014735,2016-07-03T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",51.0,69.0,53.0,30.04,29.72,59.0,8.1,4.0,-2.1,0.0,82.0,56.0,300.0,24.0,0.00,0.0,0.0,300.0,17.0,422.0,1937.0,2006-09-08
72518014735,2016-07-04T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",53.0,71.0,51.0,29.98,29.68,62.0,5.5,6.0,-0.2,0.0,87.0,54.0,190.0,23.0,0.00,0.0,0.0,170.0,17.0,423.0,1936.0,2006-09-08
72518014735,2016-07-05T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63.0,78.0,63.0,29.78,29.47,68.0,6.7,13.0,6.6,0.0,89.0,66.0,280.0,26.0,0.00,0.0,0.0,290.0,18.0,424.0,1936.0,2006-09-08
72518014735,2016-07-06T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63.0,77.0,59.0,29.83,29.52,68.0,4.4,12.0,5.5,0.0,90.0,64.0,280.0,23.0,0.00,0.0,0.0,300.0,17.0,424.0,1936.0,2006-09-08
72518014735,2016-07-07T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",69.0,80.0,75.0,29.75,29.44,72.0,5.2,15.0,8.4,0.0,89.0,70.0,310.0,30.0,0.62,0.0,0.0,310.0,25.0,425.0,1935.0,2006-09-08
72518014735,2016-07-08T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",67.0,76.0,77.0,29.81,29.49,69.0,6.6,11.0,4.3,0.0,83.0,68.0,160.0,20.0,0.06,0.0,0.0,160.0,14.0,426.0,1935.0,2006-09-08
72518014735,2016-07-09T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61.0,66.0,85.0,29.81,29.49,63.0,10.2,1.0,-5.8,0.0,68.0,64.0,170.0,25.0,0.56,0.0,0.0,170.0,18.0,426.0,1934.0,2006-09-08
72518014735,2016-07-10T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62.0,71.0,81.0,29.87,29.53,65.0,9.5,6.0,-0.8,0.0,79.0,63.0,300.0,29.0,0.25,0.0,0.0,270.0,23.0,427.0,1934.0,2006-09-08
72518014735,2016-07-11T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",57.0,69.0,68.0,30.09,29.77,61.0,4.5,4.0,-2.9,0.0,79.0,59.0,30.0,20.0,0.01,0.0,0.0,40.0,14.0,428.0,1933.0,2006-09-08
72518014735,2016-07-12T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",60.0,70.0,65.0,30.06,29.75,65.0,5.8,5.0,-2.0,0.0,86.0,54.0,190.0,21.0,0.00,0.0,0.0,180.0,15.0,429.0,1933.0,2006-09-08
72518014735,2016-07-13T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",67.0,80.0,67.0,29.97,29.67,71.0,12.0,15.0,8.0,0.0,90.0,70.0,190.0,30.0,0.00,0.0,0.0,190.0,24.0,429.0,1932.0,2006-09-08
72518014735,2016-07-14T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",71.0,80.0,78.0,29.82,29.52,73.0,9.5,15.0,7.9,0.0,87.0,73.0,260.0,34.0,0.20,0.0,0.0,260.0,26.0,430.0,1932.0,2006-09-08
72518014735,2016-07-16T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62.0,74.0,66.0,30.03,29.7,67.0,5.1,9.0,1.9,0.0,83.0,64.0,260.0,19.0,T,0.0,0.0,350.0,13.0,432.0,1930.0,2006-09-08
72518014735,2016-07-17T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64.0,76.0,70.0,30.09,29.78,68.0,3.9,11.0,3.8,0.0,85.0,66.0,360.0,15.0,0.06,0.0,0.0,320.0,12.0,433.0,1930.0,2006-09-08
72518014735,2016-07-18T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",65.0,76.0,67.0,29.99,29.68,69.0,8.1,11.0,3.8,0.0,86.0,66.0,220.0,27.0,0.03,0.0,0.0,230.0,21.0,434.0,1929.0,2006-09-08
72518014735,2016-07-19T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",52.0,69.0,54.0,30.09,29.75,60.0,9.2,4.0,-3.2,0.0,79.0,58.0,320.0,25.0,0.00,0.0,0.0,330.0,18.0,435.0,1928.0,2006-09-08
72518014735,2016-07-20T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",53.0,67.0,59.0,30.19,29.88,59.0,3.4,2.0,-5.2,0.0,81.0,53.0,260.0,17.0,0.00,0.0,0.0,270.0,15.0,436.0,1927.0,2006-09-08
72518014735,2016-07-21T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",57.0,72.0,57.0,30.07,29.78,64.0,4.9,7.0,-0.2,0.0,88.0,55.0,270.0,19.0,0.00,0.0,0.0,260.0,15.0,436.0,1926.0,2006-09-08
72518014735,2016-07-22T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64.0,83.0,57.0,29.82,29.52,70.0,10.1,18.0,10.8,0.0,94.0,71.0,280.0,24.0,T,0.0,0.0,280.0,21.0,437.0,1925.0,2006-09-08
72518014735,2016-07-23T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62.0,78.0,61.0,29.83,29.52,68.0,11.2,13.0,5.8,0.0,91.0,65.0,330.0,33.0,0.03,0.0,0.0,330.0,26.0,438.0,1924.0,2006-09-08
72518014735,2016-07-24T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",60.0,74.0,63.0,29.97,29.65,65.0,3.1,9.0,1.9,0.0,88.0,59.0,300.0,17.0,0.00,0.0,0.0,300.0,14.0,439.0,1924.0,2006-09-08
72518014735,2016-07-25T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",67.0,78.0,75.0,29.87,29.57,70.0,4.1,13.0,5.9,0.0,89.0,67.0,160.0,16.0,0.02,0.0,0.0,160.0,12.0,440.0,1923.0,2006-09-08
72518014735,2016-07-26T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63.0,77.0,62.0,29.88,29.55,68.0,9.2,12.0,4.9,0.0,88.0,65.0,280.0,28.0,0.00,0.0,0.0,270.0,21.0,441.0,1922.0,2006-09-08
72518014735,2016-07-27T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",60.0,77.0,56.0,29.92,29.62,66.0,3.3,12.0,4.9,0.0,90.0,64.0,300.0,19.0,0.00,0.0,0.0,300.0,16.0,442.0,1920.0,2006-09-08
72518014735,2016-07-28T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64.0,78.0,63.0,29.88,29.57,69.0,3.9,13.0,6.0,0.0,91.0,65.0,20.0,17.0,0.00,0.0,0.0,30.0,14.0,443.0,1919.0,2006-09-08
72518014735,2016-07-29T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63.0,78.0,66.0,29.89,29.57,68.0,6.9,13.0,6.0,0.0,87.0,69.0,30.0,18.0,0.62,0.0,0.0,330.0,15.0,444.0,1918.0,2006-09-08
72518014735,2016-07-30T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61.0,72.0,72.0,30.03,29.71,65.0,4.2,7.0,0.1,0.0,79.0,64.0,360.0,12.0,0.06,0.0,0.0,340.0,8.0,445.0,1917.0,2006-09-08
72518014735,2016-07-31T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",65.0,67.0,92.0,30.07,29.75,66.0,4.2,2.0,-4.9,0.0,71.0,63.0,340.0,12.0,2.55,0.0,0.0,10.0,10.0,446.0,1916.0,2006-09-08
72518014735,2016-08-01T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",65.0,71.0,85.0,30.07,29.75,67.0,3.2,6.0,-0.8,0.0,74.0,67.0,70.0,11.0,0.19,0.0,0.0,70.0,9.0,447.0,1915.0,2006-09-08
72518014735,2016-08-02T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62.0,70.0,81.0,30.12,29.8,65.0,2.3,5.0,-1.8,0.0,77.0,62.0,20.0,23.0,1.13,0.0,0.0,30.0,18.0,449.0,1914.0,2006-09-08
72518014735,2016-08-03T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58.0,72.0,67.0,30.15,29.83,63.0,3.7,7.0,0.3,0.0,83.0,60.0,180.0,17.0,0.00,0.0,0.0,200.0,14.0,450.0,1912.0,2006-09-08
72518014735,2016-08-04T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58.0,72.0,60.0,30.1,29.79,64.0,6.0,7.0,0.4,0.0,84.0,59.0,170.0,17.0,0.00,0.0,0.0,170.0,13.0,451.0,1911.0,2006-09-08
72518014735,2016-08-05T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63.0,76.0,65.0,29.91,29.62,68.0,9.8,11.0,4.4,0.0,86.0,66.0,170.0,26.0,0.00,0.0,0.0,170.0,18.0,452.0,1910.0,2006-09-08
72518014735,2016-08-06T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64.0,78.0,66.0,29.72,29.41,69.0,10.0,13.0,6.5,0.0,86.0,69.0,290.0,29.0,0.06,0.0,0.0,290.0,22.0,453.0,1909.0,2006-09-08
72518014735,2016-08-07T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",59.0,73.0,60.0,29.86,29.53,65.0,8.8,8.0,1.6,0.0,84.0,62.0,290.0,25.0,0.00,0.0,0.0,280.0,20.0,454.0,1907.0,2006-09-08
72518014735,2016-08-08T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",56.0,72.0,58.0,30.06,29.72,62.0,4.6,7.0,0.7,0.0,84.0,59.0,340.0,17.0,0.00,0.0,0.0,270.0,12.0,455.0,1906.0,2006-09-08
72518014735,2016-08-09T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",56.0,72.0,56.0,30.17,29.85,63.0,5.7,7.0,0.8,0.0,86.0,57.0,190.0,22.0,0.00,0.0,0.0,190.0,16.0,456.0,1905.0,2006-09-08
72518014735,2016-08-10T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",70.0,77.0,84.0,30.1,29.8,72.0,5.7,12.0,5.9,0.0,84.0,70.0,170.0,19.0,1.08,0.0,0.0,170.0,14.0,457.0,1903.0,2006-09-08
72518014735,2016-08-11T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",73.0,82.0,77.0,30.01,29.7,75.0,5.0,17.0,11.0,0.0,91.0,72.0,200.0,19.0,0.00,0.0,0.0,200.0,15.0,458.0,1902.0,2006-09-08
72518014735,2016-08-12T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",72.0,83.0,78.0,29.85,29.54,75.0,6.7,18.0,12.1,0.0,93.0,73.0,280.0,52.0,0.39,0.0,0.0,280.0,40.0,459.0,1900.0,2006-09-08
72518014735,2016-08-13T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",73.0,83.0,81.0,29.85,29.54,75.0,6.1,18.0,12.2,0.0,92.0,73.0,350.0,34.0,0.09,0.0,0.0,350.0,23.0,500.0,1859.0,2006-09-08
72518014735,2016-08-14T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",70.0,81.0,76.0,29.92,29.59,72.0,7.7,16.0,10.3,0.0,90.0,72.0,290.0,23.0,0.04,0.0,0.0,310.0,18.0,501.0,1857.0,2006-09-08
72518014735,2016-08-15T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64.0,75.0,70.0,30.15,29.82,68.0,5.2,10.0,4.4,0.0,83.0,66.0,300.0,19.0,0.00,0.0,0.0,290.0,15.0,502.0,1856.0,2006-09-08
72518014735,2016-08-16T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",70.0,76.0,82.0,30.06,29.78,71.0,7.9,11.0,5.6,0.0,83.0,68.0,170.0,30.0,0.22,0.0,0.0,190.0,22.0,503.0,1854.0,2006-09-08
72518014735,2016-08-17T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63.0,74.0,67.0,29.99,29.65,67.0,11.1,9.0,3.7,0.0,81.0,66.0,300.0,36.0,T,0.0,0.0,290.0,28.0,505.0,1853.0,2006-09-08
72518014735,2016-08-18T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",65.0,75.0,73.0,29.97,29.66,68.0,4.6,10.0,4.9,0.0,86.0,64.0,270.0,19.0,0.00,0.0,0.0,290.0,15.0,506.0,1851.0,2006-09-08
72518014735,2016-08-19T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62.0,75.0,68.0,29.96,29.65,67.0,3.8,10.0,5.0,0.0,85.0,65.0,60.0,14.0,0.00,0.0,0.0,60.0,12.0,507.0,1850.0,2006-09-08
72518014735,2016-08-20T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61.0,74.0,65.0,29.92,29.6,66.0,7.1,9.0,4.2,0.0,87.0,60.0,180.0,24.0,0.00,0.0,0.0,190.0,18.0,508.0,1848.0,2006-09-08
72518014735,2016-08-21T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",67.0,76.0,77.0,29.82,29.52,69.0,10.8,11.0,6.3,0.0,85.0,66.0,160.0,33.0,0.42,0.0,0.0,170.0,25.0,509.0,1847.0,2006-09-08
72518014735,2016-08-22T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",53.0,64.0,65.0,30.02,29.67,58.0,10.2,0.0,-5.5,1.0,73.0,55.0,280.0,31.0,0.00,0.0,0.0,290.0,23.0,510.0,1845.0,2006-09-08
72518014735,2016-08-23T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",54.0,65.0,66.0,30.26,29.93,59.0,3.1,0.0,-4.3,0.0,80.0,50.0,250.0,20.0,0.00,0.0,0.0,280.0,14.0,511.0,1843.0,2006-09-08
72518014735,2016-08-24T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",59.0,71.0,65.0,30.19,29.89,64.0,5.4,6.0,1.9,0.0,85.0,57.0,170.0,18.0,0.00,0.0,0.0,170.0,14.0,512.0,1842.0,2006-09-08
72518014735,2016-08-25T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",67.0,74.0,81.0,30.0,29.7,69.0,8.1,9.0,5.1,0.0,80.0,67.0,180.0,22.0,0.26,0.0,0.0,170.0,17.0,513.0,1840.0,2006-09-08
72518014735,2016-08-26T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",66.0,77.0,71.0,30.0,29.66,70.0,8.8,12.0,8.3,0.0,87.0,66.0,290.0,21.0,0.06,0.0,0.0,280.0,17.0,514.0,1839.0,2006-09-08
72518014735,2016-08-27T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63.0,74.0,70.0,30.18,29.85,67.0,1.6,9.0,5.5,0.0,86.0,62.0,310.0,11.0,0.00,0.0,0.0,360.0,8.0,515.0,1837.0,2006-09-08
72518014735,2016-08-28T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63.0,76.0,64.0,30.16,29.85,68.0,7.4,11.0,7.8,0.0,88.0,64.0,170.0,21.0,0.00,0.0,0.0,170.0,16.0,516.0,1835.0,2006-09-08
72518014735,2016-08-29T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",60.0,74.0,61.0,30.12,29.8,66.0,8.3,9.0,6.0,0.0,84.0,63.0,300.0,24.0,0.00,0.0,0.0,290.0,20.0,517.0,1834.0,2006-09-08
72518014735,2016-08-30T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",56.0,68.0,67.0,30.11,29.81,61.0,2.9,3.0,0.3,0.0,82.0,54.0,280.0,18.0,0.00,0.0,0.0,290.0,14.0,519.0,1832.0,2006-09-08
72518014735,2016-08-31T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63.0,69.0,78.0,29.93,29.63,65.0,3.7,4.0,1.5,0.0,76.0,62.0,170.0,16.0,T,0.0,0.0,170.0,12.0,520.0,1830.0,2006-09-08
72518014735,2016-09-01T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",59.0,71.0,67.0,29.89,29.57,64.0,5.0,6.0,3.8,0.0,79.0,62.0,50.0,19.0,0.00,0.0,0.0,40.0,14.0,521.0,1828.0,2006-09-08
72518014735,2016-09-02T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",53.0,68.0,62.0,30.11,29.78,59.0,5.6,3.0,1.1,0.0,78.0,57.0,10.0,20.0,0.00,0.0,0.0,30.0,15.0,522.0,1827.0,2006-09-08
72518014735,2016-09-03T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",53.0,65.0,67.0,30.22,29.9,58.0,4.7,0.0,-1.6,0.0,76.0,54.0,330.0,16.0,0.00,0.0,0.0,330.0,13.0,523.0,1825.0,2006-09-08
72518014735,2016-09-04T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",55.0,67.0,68.0,30.26,29.94,60.0,3.2,2.0,0.7,0.0,80.0,54.0,10.0,13.0,0.00,0.0,0.0,360.0,12.0,524.0,1823.0,2006-09-08
72518014735,2016-09-05T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58.0,70.0,69.0,30.18,29.88,63.0,4.4,5.0,4.0,0.0,85.0,55.0,20.0,17.0,0.00,0.0,0.0,20.0,14.0,525.0,1821.0,2006-09-08
72518014735,2016-09-06T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",60.0,73.0,67.0,30.06,29.75,65.0,6.6,8.0,7.3,0.0,85.0,61.0,20.0,19.0,0.00,0.0,0.0,20.0,15.0,526.0,1820.0,2006-09-08
72518014735,2016-09-07T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64.0,75.0,71.0,30.01,29.72,67.0,3.5,10.0,9.7,0.0,86.0,63.0,140.0,13.0,0.00,0.0,0.0,70.0,9.0,527.0,1818.0,2006-09-08
72518014735,2016-09-08T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",68.0,77.0,79.0,29.85,29.55,70.0,4.9,12.0,12.0,0.0,89.0,65.0,300.0,30.0,0.57,0.0,0.0,320.0,21.0,528.0,1816.0,2006-09-08
72518014735,2016-09-09T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",66.0,78.0,69.0,29.9,29.57,70.0,5.8,13.0,13.4,0.0,87.0,69.0,280.0,20.0,T,0.0,0.0,290.0,15.0,529.0,1814.0,2006-09-08
72518014735,2016-09-10T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",67.0,77.0,72.0,29.94,29.64,71.0,7.5,12.0,12.7,0.0,87.0,67.0,190.0,33.0,0.13,0.0,0.0,160.0,22.0,530.0,1813.0,2006-09-08
72518014735,2016-09-11T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",57.0,66.0,63.0,29.98,29.64,63.0,12.4,1.0,2.1,0.0,77.0,54.0,300.0,40.0,0.10,0.0,0.0,290.0,30.0,531.0,1811.0,2006-09-08
72518014735,2016-09-12T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",51.0,63.0,67.0,30.21,29.9,56.0,1.5,0.0,-0.5,2.0,77.0,49.0,290.0,14.0,0.00,0.0,0.0,270.0,12.0,532.0,1809.0,2006-09-08
72518014735,2016-09-13T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",56.0,68.0,66.0,30.11,29.81,61.0,5.9,3.0,4.9,0.0,83.0,52.0,180.0,21.0,0.00,0.0,0.0,180.0,10.0,534.0,1807.0,2006-09-08
72518014735,2016-09-14T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58.0,68.0,69.0,30.06,29.74,62.0,9.2,3.0,5.3,0.0,82.0,53.0,310.0,29.0,0.00,0.0,0.0,310.0,23.0,535.0,1806.0,2006-09-08
72518014735,2016-09-15T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",45.0,60.0,65.0,30.29,29.96,51.0,3.9,0.0,-2.3,5.0,71.0,48.0,20.0,18.0,0.00,0.0,0.0,20.0,14.0,536.0,1804.0,2006-09-08
72518014735,2016-09-16T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",47.0,59.0,64.0,30.27,29.96,53.0,5.1,0.0,-2.9,6.0,75.0,43.0,180.0,20.0,0.00,0.0,0.0,180.0,15.0,537.0,1802.0,2006-09-08
72518014735,2016-09-17T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",54.0,67.0,63.0,30.12,29.83,60.0,11.5,2.0,5.5,0.0,78.0,55.0,190.0,29.0,T,0.0,0.0,180.0,22.0,538.0,1800.0,2006-09-08
72518014735,2016-09-18T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",66.0,72.0,86.0,30.0,29.68,68.0,6.9,7.0,10.9,0.0,76.0,67.0,160.0,24.0,0.64,0.0,0.0,180.0,17.0,539.0,1758.0,2006-09-08
72518014735,2016-09-19T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",67.0,72.0,88.0,30.03,29.72,68.0,2.0,7.0,11.3,0.0,78.0,65.0,190.0,8.0,0.38,0.0,0.0,280.0,7.0,540.0,1757.0,2006-09-08
72518014735,2016-09-20T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62.0,72.0,75.0,30.1,29.78,66.0,3.3,7.0,11.8,0.0,84.0,59.0,170.0,13.0,0.00,0.0,0.0,180.0,9.0,541.0,1755.0,2006-09-08
